12,64
12,99943
12,150
12,99712
64,150
64,180
64,99943
150,180
150,90684
180,217
180,287
217,287
217,289
287,289
287,337
289,337
289,470
337,470
337,550
470,550
470,577
470,92284
550,577
550,617
577,14191
577,27201
617,634
617,725
634,725
634,757
725,757
725,73938
757,759
757,897
759,897
759,908
897,908
897,921
908,921
908,958
908,38543
921,958
921,1008
958,1008
958,1042
958,68898
1008,1042
1008,1054
1042,1054
1042,1082
1054,1082
1054,1101
1082,1101
1082,1158
1082,53186
1101,1158
1101,1214
1158,1214
1158,1300
1214,1300
1214,1319
1300,1319
1300,84453
1319,1418
1319,60873
1418,1426
1418,1444
1426,1444
1426,1488
1444,1488
1444,1506
1488,1506
1488,72296
1506,1528
1506,1590
1506,7120
1528,1590
1528,1635
1590,1663
1590,31869
1635,1663
1635,1695
1663,1695
1663,1752
1695,1752
1695,1757
1695,83187
1752,1757
1752,1778
1752,75859
1757,1778
1757,1821
1778,1821
1778,1883
1778,28962
1821,2010
1821,95778
1883,2010
1883,2020
2010,2020
2010,2073
2020,2073
2020,2136
2073,2136
2073,2153
2136,2153
2136,2194
2153,2194
2153,2214
2194,2214
2194,2232
2214,2232
2214,2253
2214,60014
2214,74995
2232,2355
2232,51430
2232,55310
2253,2355
2253,2389
2355,2389
2355,76534
2389,2472
2389,2549
2472,2549
2472,2615
2549,2615
2549,2675
2615,2675
2615,2687
2675,2687
2675,2711
2687,2711
2687,2767
2711,2767
2711,2868
2767,2936
2767,91315
2868,2936
2868,2950
2936,2950
2936,2973
2950,2973
2950,35960
2973,2997
2973,3050
2997,3050
2997,3186
3050,3186
3050,98710
3050,10302
3186,3189
3186,3202
3189,3202
3189,3255
3189,69918
3202,3255
3202,3377
3255,3377
3255,3496
3377,3496
3377,3510
3496,3510
3496,3517
3510,3517
3510,3524
3517,3524
3517,3536
3524,3536
3524,3634
3524,4971
3536,3641
3536,78788
3634,3641
3634,20402
3641,57807
3641,33354
3648,3666
3648,3714
3666,3714
3666,3745
3666,10707
3714,3745
3714,3818
3745,3818
3745,3903
3818,3903
3818,3914
3903,3914
3903,3963
3914,4004
3914,97937
3963,4004
3963,4030
4004,4030
4004,4118
4004,46300
4030,4118
4030,4158
4118,4158
4118,4168
4158,4168
4158,4176
4168,4176
4168,4239
4176,4239
4176,4308
4239,4308
4239,4338
4308,4338
4308,4352
4338,4352
4338,4408
4352,4408
4352,4474
4408,4474
4408,4477
4474,4477
4474,45559
4477,4506
4477,4537
4506,4537
4506,4623
4537,4623
4537,4697
4623,4697
4623,4754
4623,4800
4697,4754
4697,4769
4754,4769
4754,4800
4769,4800
4769,4827
4769,9251
4800,4827
4827,4902
4827,4904
4827,75253
4902,4904
4902,4952
4904,4952
4904,4956
4952,4956
4952,4971
4952,82075
4956,4971
4956,5005
4971,5005
5005,5015
5005,5122
5015,5122
5015,5123
5122,5123
5122,5140
5123,5140
5123,5164
5140,5164
5140,5194
5164,5195
5164,31480
5164,75264
5194,5195
5194,5218
5194,81474
5195,5218
5195,5338
5218,5434
5218,53290
5338,5434
5338,5453
5338,40601
5434,5453
5434,5469
5453,5469
5453,5487
5469,5487
5469,5496
5487,5496
5487,5533
5496,5533
5496,5543
5533,5543
5533,5544
5533,72990
5543,5544
5543,5567
5544,5567
5544,5594
5567,5594
5567,5604
5594,5604
5594,5607
5604,5607
5604,5664
5607,5664
5607,5752
5664,5752
5664,5760
5752,5760
5752,5810
5760,5810
5760,5832
5810,5832
5810,5864
5832,5864
5832,5914
5864,5914
5864,5962
5914,5962
5914,5973
5962,5973
5962,6049
5962,6213
5973,6049
5973,6109
6049,6112
6049,13893
6109,6112
6109,6213
6112,6213
6112,6234
6213,57074
6234,6252
6234,6390
6252,6390
6252,6501
6390,6501
6390,6549
6501,6549
6501,6569
6549,6569
6549,6599
6569,6599
6569,6603
6569,20060
6599,6603
6599,6685
6603,6685
6603,6825
6603,28902
6685,6825
6685,6859
6685,29425
6825,6859
6825,6887
6859,6887
6859,6930
6887,6930
6887,6938
6887,61602
6930,6938
6930,6952
6938,6952
6938,7078
6952,7078
6952,7087
7078,7087
7078,7120
7078,41039
7087,7120
7087,7244
7120,7244
7244,7326
7244,7351
7244,53879
7326,7351
7326,7422
7351,7422
7351,7441
7422,7441
7422,71897
7441,7498
7441,7540
7498,7584
7498,70639
7540,7584
7540,7593
7584,7593
7584,7643
7593,7667
7593,53680
7643,7667
7643,7698
7643,91324
7667,7832
7667,26602
7698,7832
7698,7838
7832,7838
7832,7872
7838,7872
7838,7879
7838,20330
7872,7879
7872,7883
7879,7883
7879,7896
7883,7896
7883,7916
7883,93827
7896,7916
7896,7922
7916,7922
7916,7986
7916,79014
7922,7986
7922,8036
7986,8036
7986,8175
8036,8175
8036,91974
8175,8220
8175,8240
8175,41937
8220,8240
8220,8259
8220,32714
8240,8259
8240,8312
8259,8312
8259,8332
8312,8332
8312,8340
8332,8340
8332,8356
8340,8356
8340,8388
8340,10534
8356,8388
8356,40870
8388,8409
8388,8494
8409,8494
8409,8515
8494,8540
8494,53222
8515,8567
8515,38918
8540,8567
8540,36527
8567,8588
8567,8595
8588,8595
8588,8679
8595,8679
8595,8854
8595,46152
8595,55587
8679,8854
8679,9068
8854,9068
8854,9114
9068,9114
9068,9155
9114,9155
9114,9251
9155,9279
9155,85882
9251,9279
9279,9280
9279,9292
9280,9292
9280,9294
9292,9294
9292,9341
9294,9341
9294,9382
9341,9382
9341,9448
9382,9448
9382,9471
9448,9471
9448,9560
9471,9560
9471,9562
9560,9562
9560,9634
9562,9716
9562,46808
9634,9716
9634,9729
9716,9761
9716,91974
9729,9761
9729,50969
9761,9884
9761,11160
9819,9884
9819,9974
9884,9974
9884,9985
9974,9985
9974,10004
9985,10022
9985,49558
10004,10022
10004,10027
10022,10027
10022,10051
10027,10051
10027,10052
10051,10052
10051,10063
10051,53680
10052,10063
10052,10070
10052,21796
10063,10070
10063,10104
10070,10104
10070,10116
10104,10116
10104,10167
10116,10167
10116,10182
10167,10182
10167,34077
10182,10234
10182,10239
10234,10292
10234,79405
10239,10292
10239,10302
10239,26064
10292,10302
10292,10313
10302,10313
10302,10357
10302,15077
10313,10366
10313,18790
10357,10366
10357,10423
10357,85522
10366,10449
10366,93425
10423,10534
10423,76298
10449,10534
10449,10563
10534,52107
10563,10646
10563,10687
10646,10707
10646,51405
10687,10707
10687,10714
10687,58984
10707,10717
10714,10717
10714,10894
10717,10894
10717,83333
10717,74156
10894,10908
10894,10932
10908,10932
10908,14085
10932,11086
10932,11108
11086,11108
11086,11152
11108,11152
11108,11160
11152,11160
11152,11258
11160,11258
11160,11294
11258,11294
11258,19952
11294,97038
11294,27080
11294,51859
11319,11323
11319,11343
11323,11343
11323,11378
11343,11378
11343,11418
11378,11418
11378,11434
11418,11434
11418,11497
11434,11497
11434,11525
11497,11525
11497,11559
11525,11559
11525,11567
11559,11567
11559,11575
11559,27746
11567,11575
11567,11637
11575,11637
11575,11654
11637,11654
11637,11677
11637,30457
11654,11677
11654,59654
11677,11716
11677,11772
11716,11772
11716,11899
11772,11899
11772,11999
11899,11999
11899,26036
11999,12193
11999,55514
12128,12193
12128,12249
12193,12249
12193,12314
12249,12352
12249,34770
12314,12352
12314,12376
12352,12376
12352,12392
12376,12392
12376,12433
12392,12433
12392,12473
12433,12473
12433,12494
12473,12494
12473,12495
12494,12495
12494,12532
12495,12532
12495,12547
12532,12547
12532,12576
12532,23216
12532,39535
12547,12576
12547,12630
12576,12630
12576,12751
12630,12751
12630,12824
12630,90996
12751,12824
12751,12911
12751,78789
12751,99444
12824,12911
12824,12963
12824,78907
12911,12975
12911,48534
12911,98358
12963,12975
12963,13023
12963,46576
12975,13023
12975,13081
13023,13081
13023,13113
13023,37653
13081,13113
13081,13180
13113,13180
13113,13184
13180,13184
13180,13246
13180,34531
13184,13246
13184,13285
13246,13424
13246,54559
13285,13424
13285,13449
13424,13449
13424,13464
13424,78145
13449,13546
13449,91284
13464,13546
13464,13571
13546,13571
13546,13690
13571,13690
13571,36030
13690,13800
13690,13893
13800,13893
13800,13962
